product_id,product_name,classification,acquisition_type,month,year,month_number,units_sold,units_rented,monthly_demand,completed_sale_orders,valid_rental_requests,average_rental_days,views,searches,add_to_cart,favorites,shares,unit_price,rental_daily_price,stock_at_month_start,active_promotion,requires_prescription,previous_month_sales,previous_month_rentals,previous_month_views,previous_month_demand,average_demand_previous_3_months
203,Oxímetro de pulso digital,Oxigenoterapia,VENTA,2024-07-01,2024,7,0,0,0,0,0,0.0,1,0,0,1,0,1323.1,0.0,17,False,False,0,0,0,0,1.33
203,Oxímetro de pulso digital,Oxigenoterapia,VENTA,2024-08-01,2024,8,0,0,0,0,0,0.0,1,1,0,0,0,1325.32,0.0,18,False,False,0,0,1,0,0.0
203,Oxímetro de pulso digital,Oxigenoterapia,VENTA,2024-09-01,2024,9,2,0,2,1,0,0.0,5,1,0,0,0,1339.9,0.0,22,True,False,0,0,1,0,0.0
203,Oxímetro de pulso digital,Oxigenoterapia,VENTA,2024-10-01,2024,10,0,0,0,0,0,0.0,2,2,1,0,0,1342.76,0.0,18,False,False,2,0,5,2,0.67
203,Oxímetro de pulso digital,Oxigenoterapia,VENTA,2024-11-01,2024,11,0,0,0,0,0,0.0,6,0,0,0,1,1362.16,0.0,17,False,False,0,0,2,0,0.67
203,Oxímetro de pulso digital,Oxigenoterapia,VENTA,2024-12-01,2024,12,7,0,7,2,0,0.0,5,1,1,0,0,1355.83,0.0,18,False,False,0,0,6,0,0.67
203,Oxímetro de pulso digital,Oxigenoterapia,VENTA,2025-01-01,2025,1,7,0,7,3,0,0.0,12,1,2,0,0,1348.07,0.0,17,True,False,7,0,5,7,2.33
203,Oxímetro de pulso digital,Oxigenoterapia,VENTA,2025-02-01,2025,2,15,0,15,6,0,0.0,10,2,2,1,0,1356.11,0.0,33,True,False,7,0,12,7,4.67
203,Oxímetro de pulso digital,Oxigenoterapia,VENTA,2025-03-01,2025,3,0,0,0,0,0,0.0,10,3,0,1,0,1349.99,0.0,18,False,False,15,0,10,15,9.67
203,Oxímetro de pulso digital,Oxigenoterapia,VENTA,2025-04-01,2025,4,2,0,2,1,0,0.0,6,0,1,1,0,1344.94,0.0,19,False,False,0,0,10,0,7.33
203,Oxímetro de pulso digital,Oxigenoterapia,VENTA,2025-05-01,2025,5,13,0,13,5,0,0.0,5,1,1,1,0,1346.81,0.0,16,False,False,2,0,6,2,5.67
203,Oxímetro de pulso digital,Oxigenoterapia,VENTA,2025-06-01,2025,6,10,0,10,3,0,0.0,16,1,2,2,0,1338.26,0.0,27,False,False,13,0,5,13,5.0
203,Oxímetro de pulso digital,Oxigenoterapia,VENTA,2025-07-01,2025,7,29,0,29,9,0,0.0,16,2,3,2,0,1343.52,0.0,14,True,False,10,0,16,10,8.33
203,Oxímetro de pulso digital,Oxigenoterapia,VENTA,2025-08-01,2025,8,6,0,6,2,0,0.0,22,5,4,3,1,1342.5,0.0,36,True,False,29,0,16,29,17.33
203,Oxímetro de pulso digital,Oxigenoterapia,VENTA,2025-09-01,2025,9,3,0,3,1,0,0.0,12,3,1,1,0,1347.01,0.0,29,False,False,6,0,22,6,15.0
203,Oxímetro de pulso digital,Oxigenoterapia,VENTA,2025-10-01,2025,10,10,0,10,3,0,0.0,14,3,2,2,0,1341.68,0.0,22,False,False,3,0,12,3,12.67
203,Oxímetro de pulso digital,Oxigenoterapia,VENTA,2025-11-01,2025,11,18,0,18,7,0,0.0,25,9,1,3,0,1351.88,0.0,11,True,False,10,0,14,10,6.33
203,Oxímetro de pulso digital,Oxigenoterapia,VENTA,2025-12-01,2025,12,12,0,12,4,0,0.0,16,6,2,2,0,1348.05,0.0,14,False,False,18,0,25,18,10.33
203,Oxímetro de pulso digital,Oxigenoterapia,VENTA,2026-01-01,2026,1,25,0,25,9,0,0.0,28,7,7,7,3,1354.95,0.0,16,False,False,12,0,16,12,13.33
203,Oxímetro de pulso digital,Oxigenoterapia,VENTA,2026-02-01,2026,2,32,0,32,11,0,0.0,35,11,4,3,2,1366.33,0.0,28,True,False,25,0,28,25,18.33
203,Oxímetro de pulso digital,Oxigenoterapia,VENTA,2026-03-01,2026,3,8,0,8,3,0,0.0,31,11,3,4,1,1374.94,0.0,46,False,False,32,0,35,32,23.0
203,Oxímetro de pulso digital,Oxigenoterapia,VENTA,2026-04-01,2026,4,22,0,22,6,0,0.0,27,7,3,0,2,1375.87,0.0,35,False,False,8,0,31,8,21.67
203,Oxímetro de pulso digital,Oxigenoterapia,VENTA,2026-05-01,2026,5,8,0,8,3,0,0.0,38,5,9,3,3,1367.26,0.0,11,False,False,22,0,27,22,20.67
203,Oxímetro de pulso digital,Oxigenoterapia,VENTA,2026-06-01,2026,6,25,0,25,8,0,0.0,31,7,3,2,1,1365.9,0.0,20,False,False,8,0,38,8,12.67
203,Oxímetro de pulso digital,Oxigenoterapia,VENTA,2026-07-01,2026,7,13,0,13,5,0,0.0,11,4,1,0,0,1369.82,0.0,33,True,False,25,0,31,25,18.33
204,Regulador para tanque de oxígeno,Oxigenoterapia,VENTA,2024-01-01,2024,1,0,0,0,0,0,0.0,1,0,0,0,0,2438.01,0.0,45,False,True,0,0,0,0,0.0
204,Regulador para tanque de oxígeno,Oxigenoterapia,VENTA,2024-02-01,2024,2,0,0,0,0,0,0.0,0,0,0,0,0,2424.55,0.0,45,False,True,0,0,1,0,0.0
204,Regulador para tanque de oxígeno,Oxigenoterapia,VENTA,2024-03-01,2024,3,0,0,0,0,0,0.0,0,0,0,0,0,2448.54,0.0,44,True,True,0,0,0,0,0.0
204,Regulador para tanque de oxígeno,Oxigenoterapia,VENTA,2024-04-01,2024,4,2,0,2,1,0,0.0,0,0,0,0,0,2425.1,0.0,45,False,True,0,0,0,0,0.0
204,Regulador para tanque de oxígeno,Oxigenoterapia,VENTA,2024-05-01,2024,5,0,0,0,0,0,0.0,0,0,0,0,0,2422.62,0.0,40,False,True,2,0,0,2,0.67
204,Regulador para tanque de oxígeno,Oxigenoterapia,VENTA,2024-06-01,2024,6,4,0,4,1,0,0.0,0,0,1,0,0,2407.77,0.0,41,True,True,0,0,0,0,0.67
204,Regulador para tanque de oxígeno,Oxigenoterapia,VENTA,2024-07-01,2024,7,4,0,4,1,0,0.0,2,0,0,0,0,2425.71,0.0,37,False,True,4,0,0,4,2.0
204,Regulador para tanque de oxígeno,Oxigenoterapia,VENTA,2024-08-01,2024,8,0,0,0,0,0,0.0,0,2,0,1,0,2455.3,0.0,32,False,True,4,0,2,4,2.67
204,Regulador para tanque de oxígeno,Oxigenoterapia,VENTA,2024-09-01,2024,9,0,0,0,0,0,0.0,1,0,1,0,0,2456.58,0.0,30,True,True,0,0,0,0,2.67
204,Regulador para tanque de oxígeno,Oxigenoterapia,VENTA,2024-10-01,2024,10,4,0,4,1,0,0.0,1,2,0,1,0,2434.19,0.0,30,True,True,0,0,1,0,1.33
204,Regulador para tanque de oxígeno,Oxigenoterapia,VENTA,2024-11-01,2024,11,7,0,7,3,0,0.0,2,0,0,0,0,2412.19,0.0,25,True,True,4,0,1,4,1.33
204,Regulador para tanque de oxígeno,Oxigenoterapia,VENTA,2024-12-01,2024,12,9,0,9,4,0,0.0,3,2,0,0,1,2428.94,0.0,16,False,True,7,0,2,7,3.67
204,Regulador para tanque de oxígeno,Oxigenoterapia,VENTA,2025-01-01,2025,1,1,0,1,1,0,0.0,2,3,1,0,1,2438.33,0.0,22,False,True,9,0,3,9,6.67
204,Regulador para tanque de oxígeno,Oxigenoterapia,VENTA,2025-02-01,2025,2,7,0,7,4,0,0.0,3,2,1,1,0,2417.41,0.0,22,False,True,1,0,2,1,5.67
204,Regulador para tanque de oxígeno,Oxigenoterapia,VENTA,2025-03-01,2025,3,7,0,7,2,0,0.0,3,1,3,0,0,2421.2,0.0,15,False,True,7,0,3,7,5.67
204,Regulador para tanque de oxígeno,Oxigenoterapia,VENTA,2025-04-01,2025,4,6,0,6,3,0,0.0,3,2,0,0,0,2432.05,0.0,31,False,True,7,0,3,7,5.0
204,Regulador para tanque de oxígeno,Oxigenoterapia,VENTA,2025-05-01,2025,5,5,0,5,2,0,0.0,4,1,1,0,0,2450.33,0.0,26,False,True,6,0,3,6,6.67
204,Regulador para tanque de oxígeno,Oxigenoterapia,VENTA,2025-06-01,2025,6,20,0,20,8,0,0.0,4,2,0,1,0,2475.27,0.0,21,False,True,5,0,4,5,6.0
204,Regulador para tanque de oxígeno,Oxigenoterapia,VENTA,2025-07-01,2025,7,8,0,8,3,0,0.0,9,1,2,0,0,2477.51,0.0,29,False,True,20,0,4,20,10.33
204,Regulador para tanque de oxígeno,Oxigenoterapia,VENTA,2025-08-01,2025,8,14,0,14,6,0,0.0,8,3,3,1,2,2450.96,0.0,21,True,True,8,0,9,8,11.0
204,Regulador para tanque de oxígeno,Oxigenoterapia,VENTA,2025-09-01,2025,9,15,0,15,5,0,0.0,12,3,3,1,0,2435.97,0.0,35,True,True,14,0,8,14,14.0
204,Regulador para tanque de oxígeno,Oxigenoterapia,VENTA,2025-10-01,2025,10,12,0,12,5,0,0.0,9,4,0,0,0,2431.75,0.0,18,False,True,15,0,12,15,12.33
204,Regulador para tanque de oxígeno,Oxigenoterapia,VENTA,2025-11-01,2025,11,20,0,20,8,0,0.0,7,5,1,0,1,2431.6,0.0,27,False,True,12,0,9,12,13.67
204,Regulador para tanque de oxígeno,Oxigenoterapia,VENTA,2025-12-01,2025,12,35,0,35,13,0,0.0,17,5,4,1,1,2448.67,0.0,42,True,True,20,0,7,20,15.67
204,Regulador para tanque de oxígeno,Oxigenoterapia,VENTA,2026-01-01,2026,1,48,0,48,18,0,0.0,22,5,2,0,1,2449.27,0.0,50,True,True,35,0,17,35,22.33
204,Regulador para tanque de oxígeno,Oxigenoterapia,VENTA,2026-02-01,2026,2,34,0,34,12,0,0.0,19,5,2,2,0,2452.37,0.0,63,False,True,48,0,22,48,34.33
204,Regulador para tanque de oxígeno,Oxigenoterapia,VENTA,2026-03-01,2026,3,22,0,22,8,0,0.0,23,10,6,3,0,2449.3,0.0,29,True,True,34,0,19,34,39.0
204,Regulador para tanque de oxígeno,Oxigenoterapia,VENTA,2026-04-01,2026,4,36,0,36,15,0,0.0,24,2,5,2,1,2434.84,0.0,33,True,True,22,0,23,22,34.67
204,Regulador para tanque de oxígeno,Oxigenoterapia,VENTA,2026-05-01,2026,5,36,0,36,12,0,0.0,17,3,1,2,3,2452.89,0.0,45,False,True,36,0,24,36,30.67
204,Regulador para tanque de oxígeno,Oxigenoterapia,VENTA,2026-06-01,2026,6,37,0,37,14,0,0.0,19,2,1,3,1,2464.44,0.0,9,False,True,36,0,17,36,31.33
204,Regulador para tanque de oxígeno,Oxigenoterapia,VENTA,2026-07-01,2026,7,16,0,16,5,0,0.0,5,0,1,1,0,2443.55,0.0,24,False,True,37,0,19,37,36.33
205,Cilindro de oxígeno 9500 L,Oxigenoterapia,RENTA,2024-01-01,2024,1,0,0,0,0,0,0.0,0,0,0,0,0,14804.71,520.0,38,False,True,0,0,0,0,0.0
205,Cilindro de oxígeno 9500 L,Oxigenoterapia,RENTA,2024-02-01,2024,2,0,0,0,0,0,0.0,0,0,0,0,0,14787.12,520.0,38,True,True,0,0,0,0,0.0
205,Cilindro de oxígeno 9500 L,Oxigenoterapia,RENTA,2024-03-01,2024,3,0,0,0,0,0,0.0,0,0,0,0,0,14654.54,520.0,39,False,True,0,0,0,0,0.0
205,Cilindro de oxígeno 9500 L,Oxigenoterapia,RENTA,2024-04-01,2024,4,0,0,0,0,0,0.0,0,0,0,0,0,14706.93,520.0,39,False,True,0,0,0,0,0.0
205,Cilindro de oxígeno 9500 L,Oxigenoterapia,RENTA,2024-05-01,2024,5,0,0,0,0,0,0.0,1,0,0,0,0,14721.53,520.0,39,False,True,0,0,0,0,0.0
205,Cilindro de oxígeno 9500 L,Oxigenoterapia,RENTA,2024-06-01,2024,6,0,0,0,0,0,0.0,1,0,0,0,0,14827.86,520.0,37,False,True,0,0,1,0,0.0
205,Cilindro de oxígeno 9500 L,Oxigenoterapia,RENTA,2024-07-01,2024,7,0,0,0,0,0,0.0,0,0,0,0,0,14807.79,520.0,36,False,True,0,0,1,0,0.0
205,Cilindro de oxígeno 9500 L,Oxigenoterapia,RENTA,2024-08-01,2024,8,0,0,0,0,0,0.0,1,0,0,1,0,14790.85,520.0,36,False,True,0,0,0,0,0.0
205,Cilindro de oxígeno 9500 L,Oxigenoterapia,RENTA,2024-09-01,2024,9,0,0,0,0,0,0.0,2,2,0,0,0,14752.59,520.0,36,False,True,0,0,1,0,0.0
205,Cilindro de oxígeno 9500 L,Oxigenoterapia,RENTA,2024-10-01,2024,10,0,0,0,0,0,0.0,5,1,0,0,0,14714.43,520.0,35,False,True,0,0,2,0,0.0
205,Cilindro de oxígeno 9500 L,Oxigenoterapia,RENTA,2024-11-01,2024,11,0,0,0,0,0,0.0,3,0,0,0,0,14719.58,520.0,34,False,True,0,0,5,0,0.0
205,Cilindro de oxígeno 9500 L,Oxigenoterapia,RENTA,2024-12-01,2024,12,0,0,0,0,0,0.0,3,1,0,0,1,14644.73,520.0,35,False,True,0,0,3,0,0.0
205,Cilindro de oxígeno 9500 L,Oxigenoterapia,RENTA,2025-01-01,2025,1,0,0,0,0,0,0.0,2,1,0,0,0,14660.7,520.0,32,False,True,0,0,3,0,0.0
205,Cilindro de oxígeno 9500 L,Oxigenoterapia,RENTA,2025-02-01,2025,2,0,0,0,0,0,0.0,3,2,1,0,0,14807.65,520.0,33,False,True,0,0,2,0,0.0
205,Cilindro de oxígeno 9500 L,Oxigenoterapia,RENTA,2025-03-01,2025,3,0,0,0,0,0,0.0,6,0,1,0,0,14876.17,520.0,31,False,True,0,0,3,0,0.0
205,Cilindro de oxígeno 9500 L,Oxigenoterapia,RENTA,2025-04-01,2025,4,0,0,0,0,0,0.0,6,1,1,1,0,14814.26,520.0,30,False,True,0,0,6,0,0.0
205,Cilindro de oxígeno 9500 L,Oxigenoterapia,RENTA,2025-05-01,2025,5,0,0,0,0,0,0.0,4,2,0,0,2,14844.23,520.0,29,True,True,0,0,6,0,0.0
205,Cilindro de oxígeno 9500 L,Oxigenoterapia,RENTA,2025-06-01,2025,6,0,1,1,0,1,6.0,10,2,1,1,0,14828.43,520.0,28,False,True,0,0,4,0,0.0
205,Cilindro de oxígeno 9500 L,Oxigenoterapia,RENTA,2025-07-01,2025,7,0,0,0,0,0,0.0,15,4,3,1,0,14959.3,520.0,25,True,True,0,1,10,1,0.33
205,Cilindro de oxígeno 9500 L,Oxigenoterapia,RENTA,2025-08-01,2025,8,0,0,0,0,0,0.0,9,2,2,2,0,15023.2,520.0,26,False,True,0,0,15,0,0.33
205,Cilindro de oxígeno 9500 L,Oxigenoterapia,RENTA,2025-09-01,2025,9,0,1,1,0,1,6.0,9,3,4,0,0,15038.93,520.0,24,True,True,0,0,9,0,0.33
205,Cilindro de oxígeno 9500 L,Oxigenoterapia,RENTA,2025-10-01,2025,10,0,0,0,0,0,0.0,14,4,4,0,0,15136.8,520.0,21,True,True,0,1,9,1,0.33
205,Cilindro de oxígeno 9500 L,Oxigenoterapia,RENTA,2025-11-01,2025,11,0,0,0,0,0,0.0,10,3,1,0,1,15206.44,520.0,21,False,True,0,0,14,0,0.33
205,Cilindro de oxígeno 9500 L,Oxigenoterapia,RENTA,2025-12-01,2025,12,0,0,0,0,0,0.0,16,4,4,1,1,15251.13,520.0,22,False,True,0,0,10,0,0.33
205,Cilindro de oxígeno 9500 L,Oxigenoterapia,RENTA,2026-01-01,2026,1,0,0,0,0,0,0.0,17,6,3,2,0,15341.43,520.0,20,False,True,0,0,16,0,0.0
205,Cilindro de oxígeno 9500 L,Oxigenoterapia,RENTA,2026-02-01,2026,2,0,1,1,0,1,11.0,21,7,1,1,1,15374.43,520.0,18,False,True,0,0,17,0,0.0
205,Cilindro de oxígeno 9500 L,Oxigenoterapia,RENTA,2026-03-01,2026,3,0,0,0,0,0,0.0,19,1,7,6,2,15333.44,520.0,17,True,True,0,1,21,1,0.33
205,Cilindro de oxígeno 9500 L,Oxigenoterapia,RENTA,2026-04-01,2026,4,0,0,0,0,0,0.0,23,9,5,2,2,15477.35,520.0,15,True,True,0,0,19,0,0.33
205,Cilindro de oxígeno 9500 L,Oxigenoterapia,RENTA,2026-05-01,2026,5,0,0,0,0,0,0.0,23,4,2,3,2,15606.37,520.0,18,False,True,0,0,23,0,0.33
205,Cilindro de oxígeno 9500 L,Oxigenoterapia,RENTA,2026-06-01,2026,6,0,0,0,0,0,0.0,25,6,3,3,1,15645.87,520.0,20,True,True,0,0,23,0,0.0
205,Cilindro de oxígeno 9500 L,Oxigenoterapia,RENTA,2026-07-01,2026,7,0,1,1,0,1,5.0,7,0,1,0,0,15641.79,520.0,23,True,True,0,0,25,0,0.0
206,Aspirador de secreciones portátil,Terapia respiratoria,MIXTO,2024-01-01,2024,1,0,0,0,0,0,0.0,0,0,0,0,0,9853.04,390.0,18,False,True,0,0,0,0,0.0
206,Aspirador de secreciones portátil,Terapia respiratoria,MIXTO,2024-02-01,2024,2,0,0,0,0,0,0.0,0,0,0,0,0,9910.79,390.0,16,False,True,0,0,0,0,0.0
206,Aspirador de secreciones portátil,Terapia respiratoria,MIXTO,2024-03-01,2024,3,1,0,1,1,0,0.0,0,0,0,0,0,9937.77,390.0,23,False,True,0,0,0,0,0.0
206,Aspirador de secreciones portátil,Terapia respiratoria,MIXTO,2024-04-01,2024,4,1,0,1,1,0,0.0,1,0,0,0,0,9950.7,390.0,21,False,True,1,0,0,1,0.33
206,Aspirador de secreciones portátil,Terapia respiratoria,MIXTO,2024-05-01,2024,5,0,0,0,0,0,0.0,1,0,0,1,1,9995.95,390.0,20,False,True,1,0,1,1,0.67
206,Aspirador de secreciones portátil,Terapia respiratoria,MIXTO,2024-06-01,2024,6,0,0,0,0,0,0.0,2,0,0,1,0,9999.75,390.0,16,False,True,0,0,1,0,0.67
206,Aspirador de secreciones portátil,Terapia respiratoria,MIXTO,2024-07-01,2024,7,0,0,0,0,0,0.0,2,0,0,1,0,10002.52,390.0,15,False,True,0,0,2,0,0.33
206,Aspirador de secreciones portátil,Terapia respiratoria,MIXTO,2024-08-01,2024,8,0,0,0,0,0,0.0,0,0,0,0,0,9957.46,390.0,18,False,True,0,0,2,0,0.0
206,Aspirador de secreciones portátil,Terapia respiratoria,MIXTO,2024-09-01,2024,9,0,0,0,0,0,0.0,1,1,0,0,0,9934.11,390.0,17,False,True,0,0,0,0,0.0
206,Aspirador de secreciones portátil,Terapia respiratoria,MIXTO,2024-10-01,2024,10,1,1,2,1,1,8.0,0,1,0,0,0,9843.65,390.0,14,False,True,0,0,1,0,0.0
206,Aspirador de secreciones portátil,Terapia respiratoria,MIXTO,2024-11-01,2024,11,1,0,1,1,0,0.0,0,0,0,0,0,9835.68,390.0,19,False,True,1,1,0,2,0.67
206,Aspirador de secreciones portátil,Terapia respiratoria,MIXTO,2024-12-01,2024,12,1,1,2,1,1,5.0,4,1,0,0,0,9728.17,390.0,15,False,True,1,0,0,1,1.0
206,Aspirador de secreciones portátil,Terapia respiratoria,MIXTO,2025-01-01,2025,1,2,0,2,1,0,0.0,3,0,0,1,0,9831.35,390.0,10,False,True,1,1,4,2,1.67
206,Aspirador de secreciones portátil,Terapia respiratoria,MIXTO,2025-02-01,2025,2,1,0,1,1,0,0.0,3,0,0,1,0,9872.55,390.0,7,False,True,2,0,3,2,1.67
206,Aspirador de secreciones portátil,Terapia respiratoria,MIXTO,2025-03-01,2025,3,3,1,4,2,1,11.0,5,1,1,0,0,9881.16,390.0,31,False,True,1,0,3,1,1.67
206,Aspirador de secreciones portátil,Terapia respiratoria,MIXTO,2025-04-01,2025,4,8,1,9,3,1,9.0,5,2,1,0,0,9876.45,390.0,27,True,True,3,1,5,4,2.33
206,Aspirador de secreciones portátil,Terapia respiratoria,MIXTO,2025-05-01,2025,5,4,0,4,2,0,0.0,2,2,0,0,0,9889.02,390.0,14,False,True,8,1,5,9,4.67
206,Aspirador de secreciones portátil,Terapia respiratoria,MIXTO,2025-06-01,2025,6,3,0,3,1,0,0.0,1,2,0,0,0,9877.65,390.0,28,False,True,4,0,2,4,5.67
206,Aspirador de secreciones portátil,Terapia respiratoria,MIXTO,2025-07-01,2025,7,2,0,2,2,0,0.0,6,2,1,0,0,9746.22,390.0,20,False,True,3,0,1,3,5.33
206,Aspirador de secreciones portátil,Terapia respiratoria,MIXTO,2025-08-01,2025,8,8,0,8,3,0,0.0,3,5,4,1,0,9819.69,390.0,22,False,True,2,0,6,2,3.0
206,Aspirador de secreciones portátil,Terapia respiratoria,MIXTO,2025-09-01,2025,9,19,0,19,8,0,0.0,8,3,3,1,0,9902.41,390.0,19,False,True,8,0,3,8,4.33
206,Aspirador de secreciones portátil,Terapia respiratoria,MIXTO,2025-10-01,2025,10,7,0,7,4,0,0.0,11,3,5,1,1,9971.41,390.0,31,True,True,19,0,8,19,9.67
206,Aspirador de secreciones portátil,Terapia respiratoria,MIXTO,2025-11-01,2025,11,8,0,8,5,0,0.0,15,2,1,0,0,10005.11,390.0,31,False,True,7,0,11,7,11.33
206,Aspirador de secreciones portátil,Terapia respiratoria,MIXTO,2025-12-01,2025,12,15,3,18,7,3,6.67,13,2,2,1,1,10020.58,390.0,25,False,True,8,0,15,8,11.33
206,Aspirador de secreciones portátil,Terapia respiratoria,MIXTO,2026-01-01,2026,1,11,0,11,6,0,0.0,17,3,3,0,0,9961.74,390.0,41,False,True,15,3,13,18,11.0
206,Aspirador de secreciones portátil,Terapia respiratoria,MIXTO,2026-02-01,2026,2,11,1,12,5,1,15.0,15,4,0,0,0,9933.14,390.0,34,False,True,11,0,17,11,12.33
206,Aspirador de secreciones portátil,Terapia respiratoria,MIXTO,2026-03-01,2026,3,24,0,24,11,0,0.0,18,5,1,1,0,9954.48,390.0,24,True,True,11,1,15,12,13.67
206,Aspirador de secreciones portátil,Terapia respiratoria,MIXTO,2026-04-01,2026,4,8,0,8,4,0,0.0,16,6,2,2,1,10009.84,390.0,33,False,True,24,0,18,24,15.67
206,Aspirador de secreciones portátil,Terapia respiratoria,MIXTO,2026-05-01,2026,5,32,0,32,18,0,0.0,14,5,4,0,2,9978.0,390.0,25,False,True,8,0,16,8,14.67
206,Aspirador de secreciones portátil,Terapia respiratoria,MIXTO,2026-06-01,2026,6,15,0,15,6,0,0.0,11,3,2,0,0,9933.94,390.0,33,False,True,32,0,14,32,21.33
206,Aspirador de secreciones portátil,Terapia respiratoria,MIXTO,2026-07-01,2026,7,9,0,9,4,0,0.0,1,2,0,0,0,9746.36,390.0,16,False,True,15,0,11,15,18.33
207,CPAP automático con humidificador,Terapia respiratoria,MIXTO,2024-01-01,2024,1,0,0,0,0,0,0.0,0,0,0,0,0,26859.47,780.0,29,False,True,0,0,0,0,0.0
207,CPAP automático con humidificador,Terapia respiratoria,MIXTO,2024-02-01,2024,2,0,0,0,0,0,0.0,0,0,0,0,0,27233.74,780.0,31,False,True,0,0,0,0,0.0
207,CPAP automático con humidificador,Terapia respiratoria,MIXTO,2024-03-01,2024,3,0,0,0,0,0,0.0,0,0,0,0,0,27338.09,780.0,32,True,True,0,0,0,0,0.0
207,CPAP automático con humidificador,Terapia respiratoria,MIXTO,2024-04-01,2024,4,2,0,2,2,0,0.0,1,1,0,0,0,27336.64,780.0,37,False,True,0,0,0,0,0.0
207,CPAP automático con humidificador,Terapia respiratoria,MIXTO,2024-05-01,2024,5,0,0,0,0,0,0.0,2,0,0,0,0,27244.18,780.0,35,False,True,2,0,1,2,0.67
207,CPAP automático con humidificador,Terapia respiratoria,MIXTO,2024-06-01,2024,6,0,0,0,0,0,0.0,1,0,0,2,0,27083.31,780.0,35,False,True,0,0,2,0,0.67
207,CPAP automático con humidificador,Terapia respiratoria,MIXTO,2024-07-01,2024,7,0,0,0,0,0,0.0,8,1,0,0,0,27387.09,780.0,34,True,True,0,0,1,0,0.67
207,CPAP automático con humidificador,Terapia respiratoria,MIXTO,2024-08-01,2024,8,0,0,0,0,0,0.0,4,3,1,0,0,27519.9,780.0,35,True,True,0,0,8,0,0.0
207,CPAP automático con humidificador,Terapia respiratoria,MIXTO,2024-09-01,2024,9,1,0,1,1,0,0.0,8,3,0,2,0,27538.59,780.0,36,False,True,0,0,4,0,0.0
207,CPAP automático con humidificador,Terapia respiratoria,MIXTO,2024-10-01,2024,10,3,0,3,1,0,0.0,5,2,3,0,0,27633.46,780.0,36,False,True,1,0,8,1,0.33
207,CPAP automático con humidificador,Terapia respiratoria,MIXTO,2024-11-01,2024,11,0,0,0,0,0,0.0,9,0,3,2,1,27563.8,780.0,32,True,True,3,0,5,3,1.33
207,CPAP automático con humidificador,Terapia respiratoria,MIXTO,2024-12-01,2024,12,0,0,0,0,0,0.0,8,2,0,0,0,27745.25,780.0,32,False,True,0,0,9,0,1.33
207,CPAP automático con humidificador,Terapia respiratoria,MIXTO,2025-01-01,2025,1,1,0,1,1,0,0.0,9,3,1,1,2,27727.74,780.0,34,True,True,0,0,8,0,1.0
207,CPAP automático con humidificador,Terapia respiratoria,MIXTO,2025-02-01,2025,2,1,0,1,1,0,0.0,12,2,1,0,0,27929.81,780.0,32,False,True,1,0,9,1,0.33
207,CPAP automático con humidificador,Terapia respiratoria,MIXTO,2025-03-01,2025,3,0,0,0,0,0,0.0,11,6,2,1,1,27790.12,780.0,31,False,True,1,0,12,1,0.67
207,CPAP automático con humidificador,Terapia respiratoria,MIXTO,2025-04-01,2025,4,3,0,3,2,0,0.0,9,2,1,0,1,27526.88,780.0,31,False,True,0,0,11,0,0.67
207,CPAP automático con humidificador,Terapia respiratoria,MIXTO,2025-05-01,2025,5,1,0,1,1,0,0.0,18,2,6,1,2,27530.98,780.0,28,False,True,3,0,9,3,1.33
207,CPAP automático con humidificador,Terapia respiratoria,MIXTO,2025-06-01,2025,6,4,0,4,2,0,0.0,19,4,4,1,0,27557.85,780.0,25,False,True,1,0,18,1,1.33
207,CPAP automático con humidificador,Terapia respiratoria,MIXTO,2025-07-01,2025,7,2,0,2,1,0,0.0,19,6,4,1,0,27463.64,780.0,28,True,True,4,0,19,4,2.67
207,CPAP automático con humidificador,Terapia respiratoria,MIXTO,2025-08-01,2025,8,1,0,1,1,0,0.0,16,6,1,3,0,27756.14,780.0,22,True,True,2,0,19,2,2.33
207,CPAP automático con humidificador,Terapia respiratoria,MIXTO,2025-09-01,2025,9,2,0,2,2,0,0.0,19,4,5,1,1,27595.91,780.0,20,False,True,1,0,16,1,2.33
207,CPAP automático con humidificador,Terapia respiratoria,MIXTO,2025-10-01,2025,10,0,0,0,0,0,0.0,29,8,3,2,2,27673.7,780.0,17,True,True,2,0,19,2,1.67
207,CPAP automático con humidificador,Terapia respiratoria,MIXTO,2025-11-01,2025,11,2,0,2,2,0,0.0,23,6,5,0,3,27708.77,780.0,16,False,True,0,0,29,0,1.0
207,CPAP automático con humidificador,Terapia respiratoria,MIXTO,2025-12-01,2025,12,3,0,3,1,0,0.0,29,8,5,3,1,27965.75,780.0,13,False,True,2,0,23,2,1.33
207,CPAP automático con humidificador,Terapia respiratoria,MIXTO,2026-01-01,2026,1,2,0,2,2,0,0.0,26,4,4,2,3,27916.34,780.0,10,False,True,3,0,29,3,1.67
207,CPAP automático con humidificador,Terapia respiratoria,MIXTO,2026-02-01,2026,2,0,0,0,0,0,0.0,32,7,3,2,0,28113.67,780.0,12,False,True,2,0,26,2,2.33
207,CPAP automático con humidificador,Terapia respiratoria,MIXTO,2026-03-01,2026,3,2,0,2,2,0,0.0,48,11,10,3,2,28100.29,780.0,14,True,True,0,0,32,0,1.67
207,CPAP automático con humidificador,Terapia respiratoria,MIXTO,2026-04-01,2026,4,2,0,2,2,0,0.0,43,13,4,3,1,28351.86,780.0,12,False,True,2,0,48,2,1.33
